="[Header]"	
="System"	="TOC-Vcpn"	
="File Ver."	="00.00.01E"	
="User"	="laurel"	
="Date of creation"	="7/29/2019 10:13:22 AM"	
="Comments"	=""	

="[System]"	
="Detector"	="Combustion"	
="Catalyst"	="High Sensitivity"	
="ASI Tray"	="40 mL Vials"	

="[Data]"	
="Type"	="Anal."	="Sample Name"	="Sample ID"	="TOC"	="TC"	="IC"	="POC"	="NPOC"	="TN"	="Unit"	="Vial"	="Date / Time"	
="Unknown"	="NPOC/TN"	="885"	="1"	=""	=""	=""	=""	="0.000"	="1.511"	="mg/L"	="39"	="7/30/2019 12:05:09 AM"	
="Unknown"	="NPOC/TN"	="25 ppm"	="1"	=""	=""	=""	=""	="0.000"	="119.0"	="mg/L"	="3"	="7/30/2019 12:26:33 AM"	
="Unknown"	="NPOC/TN"	="DI"	="DI"	=""	=""	=""	=""	="0.000"	="0.5433"	="mg/L"	="4"	="7/30/2019 12:41:19 AM"	
="Unknown"	="NPOC/TN"	="832"	="1"	=""	=""	=""	=""	="0.000"	="16.03"	="mg/L"	="40"	="7/30/2019 1:01:05 AM"	
="Unknown"	="NPOC/TN"	="834"	="1"	=""	=""	=""	=""	="0.000"	="15.37"	="mg/L"	="41"	="7/30/2019 1:23:07 AM"	
="Unknown"	="NPOC/TN"	="836"	="1"	=""	=""	=""	=""	="0.000"	="1.576"	="mg/L"	="42"	="7/30/2019 1:43:21 AM"	
="Unknown"	="NPOC/TN"	="838"	="1"	=""	=""	=""	=""	="0.000"	="1.359"	="mg/L"	="43"	="7/30/2019 2:02:52 AM"	
="Unknown"	="NPOC/TN"	="840"	="1"	=""	=""	=""	=""	="0.000"	="1.316"	="mg/L"	="44"	="7/30/2019 2:22:30 AM"	
="Unknown"	="NPOC/TN"	="842"	="1"	=""	=""	=""	=""	="0.000"	="2.212"	="mg/L"	="45"	="7/30/2019 2:42:15 AM"	
="Unknown"	="NPOC/TN"	="844"	="1"	=""	=""	=""	=""	="0.000"	="2.201"	="mg/L"	="46"	="7/30/2019 3:02:29 AM"	
="Unknown"	="NPOC/TN"	="846"	="1"	=""	=""	=""	=""	="0.000"	="2.119"	="mg/L"	="47"	="7/30/2019 3:20:00 AM"	
="Unknown"	="NPOC/TN"	="848"	="1"	=""	=""	=""	=""	="0.000"	="2.634"	="mg/L"	="48"	="7/30/2019 3:37:40 AM"	
="Unknown"	="NPOC/TN"	="850"	="1"	=""	=""	=""	=""	="0.000"	="2.649"	="mg/L"	="49"	="7/30/2019 3:55:19 AM"	
="Unknown"	="NPOC/TN"	="852"	="1"	=""	=""	=""	=""	="0.000"	="2.766"	="mg/L"	="50"	="7/30/2019 4:16:04 AM"	
="Unknown"	="NPOC/TN"	="854"	="1"	=""	=""	=""	=""	="0.000"	="2.028"	="mg/L"	="51"	="7/30/2019 4:33:48 AM"	
="Unknown"	="NPOC/TN"	="856"	="1"	=""	=""	=""	=""	="0.000"	="2.076"	="mg/L"	="52"	="7/30/2019 4:54:07 AM"	
="Unknown"	="NPOC/TN"	="858"	="1"	=""	=""	=""	=""	="0.000"	="2.037"	="mg/L"	="53"	="7/30/2019 5:14:08 AM"	
="Unknown"	="NPOC/TN"	="860"	="1"	=""	=""	=""	=""	="0.000"	="1.153"	="mg/L"	="54"	="7/30/2019 5:32:27 AM"	
="Unknown"	="NPOC/TN"	="862"	="1"	=""	=""	=""	=""	="0.000"	="1.367"	="mg/L"	="55"	="7/30/2019 5:53:05 AM"	
="Unknown"	="NPOC/TN"	="864"	="1"	=""	=""	=""	=""	="0.000"	="1.182"	="mg/L"	="56"	="7/30/2019 6:13:17 AM"	
="Unknown"	="NPOC/TN"	="866"	="1"	=""	=""	=""	=""	="0.000"	="1.924"	="mg/L"	="57"	="7/30/2019 6:29:23 AM"	
="Unknown"	="NPOC/TN"	="868"	="1"	=""	=""	=""	=""	="0.000"	="1.817"	="mg/L"	="58"	="7/30/2019 6:45:18 AM"	
="Unknown"	="NPOC/TN"	="870"	="1"	=""	=""	=""	=""	="0.000"	="2.012"	="mg/L"	="59"	="7/30/2019 7:04:08 AM"	
="Unknown"	="NPOC/TN"	="872"	="1"	=""	=""	=""	=""	="0.000"	="2.962"	="mg/L"	="60"	="7/30/2019 7:24:55 AM"	
="Unknown"	="NPOC/TN"	="874"	="1"	=""	=""	=""	=""	="0.000"	="2.715"	="mg/L"	="61"	="7/30/2019 7:42:10 AM"	
="Unknown"	="NPOC/TN"	="876"	="1"	=""	=""	=""	=""	="0.000"	="2.975"	="mg/L"	="62"	="7/30/2019 7:56:56 AM"	
="Unknown"	="NPOC/TN"	="878"	="1"	=""	=""	=""	=""	="0.000"	="8.719"	="mg/L"	="63"	="7/30/2019 8:14:37 AM"	
="Unknown"	="NPOC/TN"	="880"	="1"	=""	=""	=""	=""	="0.000"	="9.084"	="mg/L"	="64"	="7/30/2019 8:32:16 AM"	
="Unknown"	="NPOC/TN"	="882"	="1"	=""	=""	=""	=""	="0.000"	="9.016"	="mg/L"	="65"	="7/30/2019 8:52:48 AM"	
="Unknown"	="NPOC/TN"	="884"	="1"	=""	=""	=""	=""	="0.000"	="4.251"	="mg/L"	="66"	="7/30/2019 9:10:54 AM"	
="Unknown"	="NPOC/TN"	="886"	="1"	=""	=""	=""	=""	="0.000"	="4.457"	="mg/L"	="67"	="7/30/2019 9:29:09 AM"	
="Unknown"	="NPOC/TN"	="888"	="1"	=""	=""	=""	=""	="0.000"	="4.360"	="mg/L"	="68"	="7/30/2019 9:47:29 AM"	
="Unknown"	="NPOC/TN"	="25 ppm"	="1"	=""	=""	=""	=""	="0.000"	="0.5433"	="mg/L"	="3"	="7/30/2019 10:00:14 AM"	
="Unknown"	="NPOC/TN"	="DI"	="DI"	=""	=""	=""	=""	="0.000"	="0.5433"	="mg/L"	="4"	="7/30/2019 10:12:57 AM"	
