="[Header]"	
="System"	="TOC-Vcpn"	
="File Ver."	="00.00.01E"	
="User"	="itamar"	
="Date of creation"	="8/26/2019 11:08:55 AM"	
="Comments"	=""	

="[System]"	
="Detector"	="Combustion"	
="Catalyst"	="High Sensitivity"	
="ASI Tray"	="40 mL Vials"	

="[Data]"	
="Type"	="Anal."	="Sample Name"	="Sample ID"	="Origin"	="Cal. Curve"	="Dil."	="Notes"	="Date / Time"	="Spl. No."	="Inj. No."	="Analysis(Inj.)"	="Area"	="Conc."	="Result"	="Excluded"	="Inj. Vol."	
="Unknown"	="NPOC/TN"	="15min"	="1"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_08_21_15_23_49.cal"	1.00	=""	="8/26/2019 1:48:00 PM"	="1"	="3"	="TN"	="1842"	="505.4"	="NPOC:0.000mg/L TN:504.3mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="19"	="1"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_08_21_13_00_46.cal"	1.00	=""	="8/26/2019 1:59:32 PM"	="1"	="1"	="NPOC"	="83.92"	="0.000"	="NPOC:0.000mg/L TN:501.5mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="19"	="1"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_08_21_13_00_46.cal"	1.00	=""	="8/26/2019 2:08:26 PM"	="1"	="2"	="NPOC"	="80.82"	="0.000"	="NPOC:0.000mg/L TN:501.5mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="19"	="1"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_08_21_13_00_46.cal"	1.00	=""	="8/26/2019 2:16:11 PM"	="1"	="3"	="NPOC"	="88.16"	="0.000"	="NPOC:0.000mg/L TN:501.5mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="19"	="1"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_08_21_15_23_49.cal"	1.00	=""	="8/26/2019 1:59:32 PM"	="1"	="1"	="TN"	="1873"	="513.9"	="NPOC:0.000mg/L TN:501.5mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="19"	="1"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_08_21_15_23_49.cal"	1.00	=""	="8/26/2019 2:08:26 PM"	="1"	="2"	="TN"	="1783"	="489.2"	="NPOC:0.000mg/L TN:501.5mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="19"	="1"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_08_21_15_23_49.cal"	1.00	=""	="8/26/2019 2:16:11 PM"	="1"	="3"	="TN"	="1993"	="546.8"	="NPOC:0.000mg/L TN:501.5mg/L"	1	="80"	
="Unknown"	="NPOC/TN"	="24"	="1"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_08_21_13_00_46.cal"	1.00	=""	="8/26/2019 2:27:39 PM"	="1"	="1"	="NPOC"	="53.12"	="0.000"	="NPOC:0.000mg/L TN:516.0mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="24"	="1"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\C_cal_100ppm_acid_laurel.2019_08_21_13_00_46.cal"	1.00	=""	="8/26/2019 2:34:50 PM"	="1"	="2"	="NPOC"	="52.22"	="0.000"	="NPOC:0.000mg/L TN:516.0mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="24"	="1"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_08_21_15_23_49.cal"	1.00	=""	="8/26/2019 2:27:40 PM"	="1"	="1"	="TN"	="1850"	="507.5"	="NPOC:0.000mg/L TN:516.0mg/L"	0	="80"	
="Unknown"	="NPOC/TN"	="24"	="1"	="C:\TOC3201\Methods\Itamar\acid_sample.met"	="C:\TOC3201\CalCurves\Itamar\N_cal_25ppm_acid_laurel.2019_08_21_15_23_49.cal"	1.00	=""	="8/26/2019 2:34:50 PM"	="1"	="2"	="TN"	="1912"	="524.6"	="NPOC:0.000mg/L TN:516.0mg/L"	0	="80"	
