="[Header]"	
="System"	="TOC-Vcpn"	
="File Ver."	="00.00.01E"	
="User"	="itamar"	
="Date of creation"	="8/26/2019 11:08:55 AM"	
="Comments"	=""	

="[System]"	
="Detector"	="Combustion"	
="Catalyst"	="High Sensitivity"	
="ASI Tray"	="40 mL Vials"	

="[Data]"	
="Type"	="Anal."	="Sample Name"	="Sample ID"	="TOC"	="TC"	="IC"	="POC"	="NPOC"	="TN"	="Unit"	="Vial"	="Date / Time"	
="Unknown"	="NPOC/TN"	="DI"	="DI"	=""	=""	=""	=""	="0.2279"	="-0.09362"	="mg/L"	="11"	="8/27/2019 12:40:22 PM"	
="Unknown"	="NPOC/TN"	="1235"	="1159"	=""	=""	=""	=""	="3.911"	="0.2411"	="mg/L"	="51"	="8/27/2019 1:03:38 PM"	
="Unknown"	="NPOC/TN"	="1237"	="1159"	=""	=""	=""	=""	="4.674"	="4.293"	="mg/L"	="52"	="8/27/2019 1:23:54 PM"	
="Unknown"	="NPOC/TN"	="1239"	="1159"	=""	=""	=""	=""	="4.350"	="5.079"	="mg/L"	="53"	="8/27/2019 1:48:04 PM"	
="Unknown"	="NPOC/TN"	="1241"	="1159"	=""	=""	=""	=""	="4.290"	="53.06"	="mg/L"	="54"	="8/27/2019 2:14:21 PM"	
="Unknown"	="NPOC/TN"	="1243"	="1159"	=""	=""	=""	=""	="4.311"	="-0.09362"	="mg/L"	="55"	="8/27/2019 2:34:28 PM"	
="Unknown"	="NPOC/TN"	="1245"	="1159"	=""	=""	=""	=""	="4.455"	="-0.09362"	="mg/L"	="56"	="8/27/2019 2:57:31 PM"	
="Unknown"	="NPOC/TN"	="1247"	="1159"	=""	=""	=""	=""	="4.399"	="-0.09362"	="mg/L"	="57"	="8/27/2019 3:20:50 PM"	
="Unknown"	="NPOC/TN"	="1178"	="1159"	=""	=""	=""	=""	="23.76"	="1.062"	="mg/L"	="58"	="8/27/2019 3:43:17 PM"	
="Unknown"	="NPOC/TN"	="1180"	="1159"	=""	=""	=""	=""	="24.82"	="1.168"	="mg/L"	="59"	="8/27/2019 4:06:09 PM"	
="Unknown"	="NPOC/TN"	="1182"	="1159"	=""	=""	=""	=""	="25.68"	="1.030"	="mg/L"	="60"	="8/27/2019 4:32:14 PM"	
="Unknown"	="NPOC/TN"	="1184"	="1159"	=""	=""	=""	=""	="21.52"	="0.7662"	="mg/L"	="61"	="8/27/2019 4:57:20 PM"	
