="[Header]"	
="System"	="TOC-Vcpn"	
="File Ver."	="00.00.01E"	
="User"	="Itamar"	
="Date of creation"	="8/15/2019 9:46:04 AM"	
="Comments"	="Samples 1045-2004"	

="[System]"	
="Detector"	="Combustion"	
="Catalyst"	="High Sensitivity"	
="ASI Tray"	="40 mL Vials"	

="[Data]"	
="Type"	="Anal."	="Sample Name"	="Sample ID"	="TOC"	="TC"	="IC"	="POC"	="NPOC"	="TN"	="Unit"	="Vial"	="Date / Time"	
="Unknown"	="NPOC/TN"	="1078"	="47"	=""	=""	=""	=""	="17.63"	="1.852"	="mg/L"	="52"	="8/16/2019 10:06:18 AM"	
="Unknown"	="NPOC/TN"	="1080"	="48"	=""	=""	=""	=""	="18.93"	="1.898"	="mg/L"	="53"	="8/16/2019 10:28:29 AM"	
="Unknown"	="NPOC/TN"	="1082"	="49"	=""	=""	=""	=""	="43.64"	="8.879"	="mg/L"	="54"	="8/16/2019 10:55:07 AM"	
="Unknown"	="NPOC/TN"	="1084"	="50"	=""	=""	=""	=""	="47.43"	="9.728"	="mg/L"	="55"	="8/16/2019 11:17:12 AM"	
="Unknown"	="NPOC/TN"	="1086"	="51"	=""	=""	=""	=""	="43.66"	="9.572"	="mg/L"	="56"	="8/16/2019 11:43:19 AM"	
="Unknown"	="NPOC/TN"	="1088"	="52"	=""	=""	=""	=""	="6.038"	="0.6355"	="mg/L"	="57"	="8/16/2019 12:02:10 PM"	
="Unknown"	="NPOC/TN"	="1090"	="53"	=""	=""	=""	=""	="6.568"	="0.6744"	="mg/L"	="58"	="8/16/2019 12:25:01 PM"	
="Unknown"	="NPOC/TN"	="1092"	="54"	=""	=""	=""	=""	="6.917"	="0.8089"	="mg/L"	="59"	="8/16/2019 12:44:22 PM"	
="Unknown"	="NPOC/TN"	="1094"	="55"	=""	=""	=""	=""	="3.795"	="0.3748"	="mg/L"	="60"	="8/16/2019 1:03:02 PM"	
="Unknown"	="NPOC/TN"	="1096"	="56"	=""	=""	=""	=""	="4.244"	="0.3652"	="mg/L"	="61"	="8/16/2019 1:21:21 PM"	
="Unknown"	="NPOC/TN"	="1098"	="57"	=""	=""	=""	=""	="3.943"	="0.3276"	="mg/L"	="62"	="8/16/2019 1:42:36 PM"	
="Unknown"	="NPOC/TN"	="1100"	="58"	=""	=""	=""	=""	="63.08"	="11.15"	="mg/L"	="63"	="8/16/2019 2:06:05 PM"	
="Unknown"	="NPOC/TN"	="1102"	="59"	=""	=""	=""	=""	="64.66"	="11.62"	="mg/L"	="64"	="8/16/2019 2:29:28 PM"	
="Unknown"	="NPOC/TN"	="1104"	="60"	=""	=""	=""	=""	="65.27"	="11.82"	="mg/L"	="65"	="8/16/2019 2:53:05 PM"	
="Unknown"	="NPOC/TN"	="DI"	="DI"	=""	=""	=""	=""	="0.2079"	="0.1609"	="mg/L"	="3"	="8/16/2019 3:09:00 PM"	
="Unknown"	="NPOC/TN"	="25ppm"	="25ppm"	=""	=""	=""	=""	="34.66"	="25.01"	="mg/L"	="4"	="8/16/2019 3:33:51 PM"	
